55,55,-125,-43,82,-21,-41,11,-2,-65,38,66,12,60,-40,-14,-99,-19,39,-83,-101,41,-8,102,45,90,22,38,16,-19,-31,-7,23,-62,-16,-62,7,-36,41,-31,-5,-10,-72,30,38,-121,-5,-27,73,23,-34,-20,-17,66,26,91,-2,65,-98,-16,-35,5,-19,11,-34,-18,26,9,85,12,-15,-43,-49,-21,39,-65,92,-52,19,-106,95,22,2,-56
24,70,-17,-91,20,-90,-27,-33,15,-77,90,38,-40,40,-25,5,80,21,30,-8,-20,-40,8,58,37,2,-22,53,28,50,-60,42,-46,-23,-76,28,-52,-16,-77,-82,33,-72,-21,15,-11,-51,64,-49,-8,75,36,54,-104,-7,25,-43,-55,14,-47,-18,41,63,-86,36,10,-3,-30,-32,-28,36,16,-68,-9,54,39,-61,34,57,-14,-18,-17,49,75,-23
-7,-51,-48,9,-12,15,-34,8,-57,60,14,-65,-60,-50,-9,76,-43,34,-35,-47,66,20,10,48,57,24,-14,-36,-34,-51,-8,-29,-24,24,-40,-83,55,-6,5,-49,43,8,57,23,-73,-46,-32,-13,-37,52,-20,-61,45,87,-18,37,98,38,33,28,60,22,10,30,1,15,37,-20,-74,40,54,4,-48,-43,12,-51,70,31,-21,48,-23,32,30,-55
8,22,45,-40,-35,37,7,-55,-19,-38,86,7,-52,76,-29,77,81,0,26,66,-59,-43,-47,-50,-4,11,10,32,15,15,40,-46,44,22,-28,11,0,-21,24,-47,-47,-69,76,22,-9,13,-20,39,-66,-12,28,65,-61,-39,28,-52,25,-6,18,27,19,36,47,11,22,-10,-44,2,71,-50,93,-47,80,13,20,-14,-62,-2,-33,11,-28,-4,14,38
36,73,28,-47,-84,-38,35,15,-3,-11,77,27,52,15,81,19,89,46,48,35,-53,-85,-64,35,19,50,1,4,47,88,-34,-27,-47,87,-5,-86,-110,-64,-13,-99,-36,-59,-11,33,-5,-24,-23,-28,49,-39,-22,26,-45,36,25,-49,-59,6,19,-2,-77,100,-78,69,0,-2,10,12,44,10,-21,8,32,-40,41,34,-27,40,-8,8,-6,-46,-3,10
24,30,13,41,51,-9,18,-14,-10,1,63,52,20,-76,-5,-78,70,55,-39,-29,67,-9,-37,-38,-3,-3,67,41,40,-14,17,-27,15,-27,21,77,-78,2,14,45,42,37,-14,-22,8,2,17,71,-37,31,-2,-15,-52,31,3,-30,13,-4,-7,23,-96,8,-49,-27,48,-1,15,-45,-13,24,-92,19,25,-46,-18,22,-51,93,-14,-9,-31,-18,-67,-48
23,17,-21,-94,-52,50,-9,7,68,19,-66,7,-114,80,3,-13,-64,-17,16,30,-105,-118,9,75,-32,97,-62,-13,41,42,-39,-30,32,-50,-62,16,-12,-68,-80,-62,-35,-125,-7,0,3,-102,-26,-54,-18,-32,-21,-1,24,-39,62,108,-104,-48,-80,-49,-39,-42,-20,80,-104,16,10,58,66,-11,71,-66,52,11,39,72,105,-87,43,-126,-26,0,43,-14
-47,44,6,63,-66,106,123,33,-1,-23,81,27,66,12,-43,51,96,8,24,109,-20,-12,-62,-29,10,-111,126,5,14,70,-51,36,20,124,-8,46,-21,3,73,-5,40,-30,49,-72,43,36,-41,89,-18,-28,-52,24,41,87,-77,72,40,60,50,7,-24,42,-32,-20,58,47,25,71,-50,-45,18,-18,14,-25,15,-14,5,45,-57,-52,77,-82,-33,63
41,103,-44,41,58,14,18,54,-42,-38,38,-41,-1,35,39,48,-45,18,68,55,-28,15,69,34,41,109,14,63,-31,-26,0,-35,71,-24,-57,-52,-50,6,44,7,95,46,31,35,-123,-34,7,-114,57,68,33,6,74,81,-51,-32,63,48,-89,51,80,29,-98,-41,-12,53,-69,-4,18,35,-74,2,60,14,71,-88,29,-31,11,-16,-23,-29,-63,-88
-33,69,-25,53,-38,-91,-21,-5,-7,-35,-30,24,-12,-93,36,-61,73,72,106,4,42,44,-8,-106,0,-26,-52,60,9,-54,-62,49,-72,19,-53,58,41,-7,-47,-65,86,49,-24,-94,-78,4,65,-38,96,-9,56,-21,-80,21,44,-123,26,-9,12,85,-76,10,-56,70,-16,-15,-50,-44,8,86,29,36,41,103,-32,13,-20,54,36,-48,-41,-11,-29,58
-38,8,27,30,-43,-50,6,-27,-57,51,19,-1,21,-46,-27,45,17,20,36,64,5,51,-17,33,9,-63,44,61,13,-20,-11,11,36,57,-29,4,-54,61,5,26,43,-21,-43,-42,1,36,-28,20,5,17,-20,-17,62,-4,-24,54,54,52,-17,15,-38,48,-4,-19,8,-4,41,-21,64,26,49,24,-55,40,-1,21,-27,-12,-42,35,27,14,-40,30
16,15,16,9,7,13,-3,-31,-3,-40,-44,-1,-19,-2,-10,-26,-49,-76,-28,-65,-49,-29,-58,-61,-30,-64,35,2,-14,-6,-14,43,12,-51,-16,68,36,-23,-22,27,-24,-49,-10,7,43,-60,-4,-33,-23,25,-19,-47,-24,-5,-22,26,-31,-20,2,-9,29,-65,12,26,-42,-9,14,-38,-39,-36,-3,-16,-27,-9,-40,24,-50,4,-11,-28,31,-4,68,-51
-40,29,-47,29,32,31,64,17,40,5,-1,102,-56,39,-52,3,54,72,37,-60,-53,4,-65,-9,51,-93,44,-30,-1,-20,-16,84,-61,39,-1,-42,-85,18,38,-92,-19,-46,-90,18,-15,-19,43,23,11,-44,-24,13,-73,24,-12,-3,-17,29,-59,-16,-87,30,-27,53,-25,-3,93,52,19,1,-74,-17,10,62,52,-16,-76,71,-28,-19,100,23,17,34
87,-2,-55,76,8,1,42,56,-55,80,-31,89,29,-30,-65,-126,-53,17,13,-16,62,-56,28,1,-4,-13,-2,104,16,11,37,18,57,47,62,51,-40,53,53,-41,-27,38,-77,34,-21,9,-20,-54,-32,22,-69,-19,46,-36,59,-66,1,-21,-115,1,-69,-35,-40,-1,-37,24,15,-55,60,-30,-42,19,70,-61,20,76,8,-15,-23,29,-30,-65,-119,-73
48,-13,-47,-41,-65,92,-21,-51,42,-25,-19,37,40,46,-103,-7,-74,86,44,-20,-9,61,-100,46,33,-1,-17,50,58,-6,-82,38,42,-48,31,-63,-47,44,87,68,-15,43,-112,-29,62,-35,-56,-16,-9,9,28,40,3,-28,79,33,-50,51,-48,2,-43,-49,52,-11,-18,-20,-24,46,97,13,-18,-28,-12,5,4,-6,24,54,-15,-92,-27,66,70,-68
-20,17,92,-8,-23,-27,-64,-8,19,7,28,4,-51,-23,41,-36,86,-19,65,-2,62,40,76,-101,9,16,-80,-7,-30,10,56,69,-57,-53,-14,69,24,-10,61,-49,19,-31,62,32,-21,-8,104,13,-25,61,25,41,-79,-78,-41,-114,12,-55,24,-3,-52,-2,46,-56,13,-27,-20,-75,13,-20,96,-42,62,37,-22,-2,-74,-6,57,19,-85,38,-40,-3
-48,-27,69,20,-61,47,89,-18,-61,4,92,-17,-30,-31,21,40,11,60,31,12,57,-5,89,81,15,40,29,-33,-36,16,-72,-98,37,68,2,-115,-45,-2,42,33,3,73,29,1,2,27,-54,104,-38,101,-3,36,17,47,-28,54,43,55,13,-27,0,57,55,-31,61,75,-40,-35,-67,28,-14,-62,-44,-108,48,7,-41,42,-121,-30,-54,-64,-73,-26
37,-46,-7,-46,-101,36,39,-75,-9,-78,13,43,-63,84,-53,-24,54,24,106,50,-78,41,-47,36,-1,66,62,22,60,101,-70,7,-44,-45,-22,-84,15,-30,17,-8,-1,-15,-91,-37,40,-24,-23,-34,36,51,-74,86,-23,7,-63,36,-24,20,-79,-19,-47,-57,-61,-16,4,46,3,25,44,33,-28,-117,-40,-78,22,53,-40,39,-70,-32,-50,-22,11,-1
87,-8,-57,-48,-51,-4,-31,-43,38,38,15,56,-17,-118,-104,-56,-82,38,-4,2,-18,93,11,-86,-16,-41,-80,74,-5,-90,-16,52,-4,-24,38,88,-36,-25,98,-37,49,-23,-56,41,57,-37,85,-15,35,-29,32,-11,-26,-13,75,-73,-15,-1,-44,37,-102,-91,-78,-65,-57,14,-20,-35,74,72,-51,26,4,14,-58,15,-68,89,2,-96,64,61,-18,-96
39,-24,63,-26,-81,-2,-38,7,-14,9,38,-78,-26,-39,45,75,55,40,3,-22,34,22,77,38,-27,120,49,52,13,-6,48,-71,54,-47,-18,-6,37,17,9,20,21,72,64,-37,6,92,67,32,-30,75,-7,63,56,-3,-59,-5,45,-23,3,6,88,16,13,-107,80,4,-38,-89,40,-59,37,-61,38,48,10,38,-55,-9,31,38,-117,-19,-75,-68
-10,127,25,-11,17,-102,-1,48,-85,-14,52,-59,46,60,54,51,62,59,30,58,40,-17,-7,-20,51,-63,47,46,-62,73,71,-50,-25,87,-29,10,70,4,-64,-73,50,-43,71,48,-12,-29,-15,18,28,101,57,34,-65,23,41,31,67,35,23,61,87,81,9,-47,20,-91,-18,6,6,-7,30,74,90,44,-3,-43,0,112,51,57,-94,27,77,-6
-65,-66,-11,-25,-43,-104,-25,3,43,-32,44,-28,35,13,76,24,11,65,103,49,-29,90,103,44,-17,58,-17,-42,-43,16,-109,-30,-74,-39,-19,-48,-8,-52,-22,-10,42,71,-75,69,-56,-18,28,-25,18,52,-13,11,-92,34,39,-22,42,90,76,56,4,26,16,-42,77,20,-43,14,-35,-15,54,-74,-27,61,-4,-24,25,-36,-43,0,24,51,26,-20
-13,-65,-101,-27,83,-10,36,16,13,41,26,33,-76,36,-55,-30,0,-37,27,-21,-51,39,35,-23,1,60,-3,-97,-10,-79,-84,-7,-91,-57,-40,-15,53,-77,-74,-100,54,33,-118,41,-21,-48,7,-101,47,-57,-35,-44,-19,81,-48,28,12,85,-74,-36,-6,0,-75,112,-100,22,38,-41,-83,55,-66,-21,-29,-83,42,-50,32,-42,-44,-53,60,-25,-12,29
22,-29,-82,-12,40,66,-38,2,-16,-57,-14,24,-26,37,-39,18,-90,-71,-90,-43,-9,-10,-71,84,35,12,-85,7,48,-34,69,43,-23,33,-25,41,52,43,-66,-58,25,-50,45,63,60,-83,-4,-34,-5,-44,20,-36,22,1,30,93,-112,-38,-9,-57,62,-4,19,61,-65,8,43,79,71,13,38,41,56,6,-54,-11,109,7,65,30,84,16,83,-17
38,-102,-35,66,12,64,-13,69,-70,-25,-48,-102,4,-41,62,-24,-84,-24,-26,7,15,1,8,68,28,66,15,-7,-12,-41,36,-37,55,-15,35,-110,36,64,-72,91,4,41,77,-67,17,-8,-4,-29,23,7,-25,-5,66,49,-32,13,-38,14,-14,-48,66,6,58,-74,49,48,-71,5,39,-30,82,51,-79,-86,-18,70,11,-125,12,107,-13,31,14,-58
38,-19,46,60,46,-9,-42,42,-42,47,7,-118,-9,43,-23,3,-20,26,-3,47,-5,13,20,62,-46,-11,43,83,-9,51,63,-124,51,46,22,-63,-24,77,1,90,-41,88,27,2,-5,-27,-100,35,-46,-3,-28,-4,9,-22,-25,39,79,3,28,-32,100,86,23,-59,73,34,-97,-23,-30,-85,111,23,-32,-4,15,-37,53,-78,33,23,-89,10,1,-84
-3,27,36,37,-9,-49,-43,-35,35,29,-66,-49,-14,-22,-34,11,14,-19,20,-29,39,25,-52,22,-4,52,17,23,-19,-49,41,-34,45,27,-25,47,34,-17,-20,-39,-42,-9,-54,-55,48,18,-5,26,-26,50,40,-32,-11,-39,-31,-14,65,-11,2,-26,33,22,7,-4,-34,24,-32,-40,-11,0,-2,-39,37,1,-3,-56,38,-46,32,39,-10,-6,15,-42
-70,-71,15,18,83,-32,-64,48,-6,7,-61,-78,-68,5,86,53,-6,-56,26,-4,19,-39,78,24,-19,82,-67,-11,-87,-20,1,-18,-60,4,-99,-67,-36,-32,-41,-19,-38,36,14,-63,-64,10,39,-73,-12,-78,-25,-53,-44,10,5,29,2,-2,-10,-24,88,-43,-52,27,-65,48,-28,-55,39,-6,18,59,-9,34,19,-24,58,-53,17,71,75,7,67,-6
-67,-49,22,59,58,-1,58,30,39,-24,-91,8,-23,-66,-93,-16,-27,37,-18,-39,-26,35,73,6,18,8,38,-45,-41,-52,-99,50,19,28,-36,-13,74,20,82,8,62,36,-8,-40,-15,29,-54,-75,-31,43,-12,-92,75,95,-110,4,115,92,-65,37,61,5,-62,45,16,97,18,-41,-41,-8,-60,-8,-64,15,41,-41,-37,-49,3,-52,95,-16,25,-5
25,70,11,-35,25,-11,-26,-7,64,-23,-59,19,-49,13,-15,-50,3,-37,-4,-17,-62,-91,-22,-45,-29,24,14,13,56,-21,43,-12,-25,-43,32,41,-82,-9,18,-14,17,-77,30,-40,26,4,-56,-56,86,-34,7,-6,-46,-31,15,38,-104,-1,-101,-50,-31,15,-23,64,-83,-39,8,33,48,-20,10,24,78,13,22,1,52,5,24,-78,10,-18,-10,-43
3,-8,1,67,16,51,34,-31,-10,56,-13,34,79,39,-31,37,32,5,-45,-3,66,-45,-19,-16,25,-63,37,1,14,-69,13,20,-9,30,58,76,-49,-34,13,20,18,-35,-49,30,-12,66,41,-53,-35,6,-14,-23,-2,-39,35,-50,54,-26,-41,-28,-65,-62,1,12,-45,-13,41,-12,-2,-11,-71,8,-21,37,21,-40,-17,-21,38,9,1,-47,0,-15
-12,49,-2,-41,-9,-104,-26,-30,27,-29,-1,54,-17,-75,28,58,61,79,75,53,-12,-13,62,6,-29,1,1,57,-51,13,-64,-19,3,-2,-11,62,-13,-53,-10,24,-21,-63,-7,-15,-47,16,50,45,38,47,13,30,-53,-48,-10,-70,-30,47,9,20,19,38,-83,-33,69,-14,-75,-43,-27,34,-26,-49,33,54,11,-36,0,66,32,-2,-53,11,-3,4
-40,43,-33,48,104,-40,-4,19,8,31,-70,-9,57,-50,-64,-99,0,13,3,-9,109,55,33,-67,39,-33,-1,31,2,-124,-53,5,27,14,-72,25,-2,-61,24,2,36,83,-106,-33,-54,17,9,-80,-7,-36,17,4,88,48,-103,-21,45,43,-75,-7,13,-1,-51,11,-77,41,16,-67,-56,31,-92,9,-8,10,47,-62,-23,-2,-14,28,35,-18,-52,-90
-51,30,20,37,16,98,10,-34,1,-1,-9,-98,101,37,-41,121,15,44,-46,8,83,87,-32,58,37,-69,97,84,35,112,56,0,72,105,87,38,117,123,107,125,-32,35,114,-11,31,-57,-127,16,-126,62,16,-44,-18,70,-125,115,89,25,49,-32,118,-66,123,-119,119,-5,-6,13,-43,-17,44,-8,-11,-25,34,6,38,32,-51,-32,-81,55,63,3
-18,-45,59,17,-59,-63,-69,-6,-35,24,-1,-4,-39,42,61,-12,24,-55,-19,-9,-17,10,57,63,-18,108,-101,-57,-33,-9,50,-47,-35,-76,-22,-61,69,-61,-83,12,-77,33,-9,-70,5,-29,50,-59,35,-71,2,49,-12,-37,-26,28,-87,-43,30,-66,41,64,-21,25,-36,-9,-97,-87,30,-49,98,2,1,4,-9,36,50,-57,72,95,-96,3,-28,-36
52,-5,-7,85,24,-6,-49,44,-33,5,-74,54,59,-75,33,-81,-65,35,6,-43,23,-49,0,26,-13,-4,-13,31,33,-15,121,1,52,-16,-5,-3,-51,50,5,2,-33,73,78,39,3,23,-4,-23,-52,-68,14,15,25,-78,36,-32,-44,-58,30,-25,-65,67,52,20,22,-38,14,31,17,-2,14,31,35,-27,-44,69,-3,-9,76,97,-85,-36,-81,-38
-19,-60,-12,2,-10,-81,24,24,-49,47,-60,-26,-63,-49,-29,-30,-62,-1,-71,-40,0,24,51,66,9,95,-9,-5,12,-102,25,-21,47,15,-79,38,44,-6,-28,60,68,22,-70,30,-67,42,14,-53,68,-77,3,13,99,5,22,-29,-28,-21,-93,-29,49,44,6,52,6,55,-27,18,14,15,-59,62,9,24,40,56,6,3,24,45,-65,-36,-73,-64
25,-36,57,35,-68,-6,21,-79,70,1,-67,57,-107,2,-22,-105,36,6,-8,8,3,-76,49,-45,-73,42,33,-45,46,-10,-76,-27,-3,-95,39,75,11,7,42,-25,-111,36,-19,-13,114,-29,71,101,-14,-7,-100,112,-38,-72,51,17,-89,-57,-69,13,-100,16,-46,-33,-22,19,40,30,11,-48,97,-88,-51,-38,22,59,-91,-27,-45,-20,-59,-16,19,15
-25,-104,0,60,42,-46,36,8,-49,95,-96,-2,-35,-105,-40,-76,-47,-34,12,6,114,66,-1,-74,47,0,-15,23,22,-99,50,53,35,-53,-30,2,7,29,50,-6,-34,42,-75,60,-60,76,-15,-29,43,-3,-4,-30,32,-19,-21,-8,75,-1,35,43,-59,-113,-33,-44,4,58,-25,-43,-92,43,-108,56,-61,27,-15,-31,-35,33,26,84,80,23,7,-62
-30,9,4,64,50,43,57,18,-60,74,-18,-108,44,-23,38,-31,-14,6,-12,53,45,-15,100,112,9,95,46,-11,16,-20,96,-45,19,56,-49,-55,-37,14,-22,37,19,111,107,63,-67,81,-31,-51,-69,-56,-12,-18,66,14,25,27,43,-14,-36,-48,69,92,14,-54,57,-14,-64,-70,-19,-59,-8,-10,36,-27,3,54,81,-27,38,72,18,-23,-65,-81
-6,-22,-32,-72,51,-21,2,-8,33,13,-25,-67,36,62,103,82,26,-11,-72,10,-85,-43,-52,44,-14,-40,-60,17,-21,47,42,-6,-59,24,80,-55,-21,17,-99,-37,-68,-38,101,-14,70,-30,-53,70,60,-87,26,7,-81,-61,71,78,-11,-52,104,15,67,33,19,-58,20,-65,-31,46,-34,43,91,20,0,-44,-65,-12,8,-28,24,36,-69,18,3,84
19,-101,-27,73,-5,-68,34,58,-31,43,-41,-24,-29,0,20,-36,-34,-59,-89,-67,-28,43,101,-20,16,16,4,2,-30,-62,28,-56,-4,-3,28,33,-26,-34,-77,45,-5,32,-32,1,4,87,54,36,11,-1,-77,-34,91,-11,-44,-76,-28,-37,19,-57,44,13,44,29,-33,22,-31,20,-97,-45,19,19,-46,-63,33,-21,24,-70,-4,95,-55,-24,-37,-60
7,47,-51,-64,-67,37,40,6,76,-19,-16,17,-72,51,10,-11,-7,10,-20,-9,0,-73,-31,17,26,-6,41,-43,19,33,-35,-1,-5,45,-60,-40,13,15,-80,-50,-35,-97,17,30,65,-62,-37,39,-17,-48,-7,-23,12,48,-29,69,29,51,5,-34,11,36,10,49,-57,4,23,-40,58,-32,74,-53,0,-8,24,33,48,-67,-50,-86,40,-7,47,24
27,-81,41,55,28,34,-87,4,-20,-3,-31,-68,33,-59,3,30,-48,-16,-64,-14,75,40,86,-36,2,-18,4,2,-18,-119,75,-38,71,-15,2,66,82,44,69,109,-43,-26,-2,3,-50,14,19,7,-24,10,43,-13,76,-3,-47,-69,-46,-69,-3,0,53,-69,37,-39,19,16,1,0,-26,15,-37,59,-23,80,-80,-34,18,-50,96,70,28,24,-22,-80
79,105,-47,-123,-32,-112,-5,-24,0,-120,-32,-44,-55,11,-18,16,20,43,72,-42,-122,41,4,103,40,69,-2,93,-68,41,-49,-82,23,-33,-30,-82,9,-35,-53,-92,43,-85,50,27,-83,-76,-40,-81,51,41,19,11,-22,35,35,17,-40,10,-33,-1,62,-27,-102,-30,-50,-50,-77,-25,65,-11,16,23,43,64,42,-22,77,-27,75,-96,-48,65,90,-71
19,-47,-13,22,46,-57,39,29,-4,-63,6,36,10,9,-31,-55,-50,22,20,-2,-21,-42,-26,18,-42,-30,28,-46,-22,-14,-45,-15,-6,41,40,-11,-29,15,-59,36,-60,12,-54,49,-20,-20,40,37,10,0,14,46,-27,2,69,-2,-26,6,-66,-17,27,30,-56,-31,-28,-10,4,-49,-57,45,53,6,29,27,-31,-60,36,-10,27,-6,-25,-7,41,10
-32,-69,1,-27,-101,37,49,11,-2,20,-54,-7,-85,41,-33,40,5,63,68,52,-55,-11,-50,66,-24,-12,29,-58,11,69,-59,-27,27,33,-9,-25,-2,3,52,-4,-26,-36,-81,35,26,-35,-17,56,-25,-16,-91,45,7,0,-77,9,-31,14,-4,-41,-8,-70,-47,-74,55,48,-42,25,-73,-59,45,-122,0,-83,12,50,-20,-85,-88,19,-31,-47,-65,-4
82,-45,-38,51,64,45,3,79,-93,44,-65,49,50,-109,-4,-65,-60,5,-5,-66,22,5,82,111,34,114,-33,36,39,-111,87,-84,62,50,-36,-76,-4,16,-67,62,20,117,42,15,-76,18,-18,-55,51,26,-4,-31,43,31,106,26,8,-58,-36,-28,5,-9,-2,-51,44,5,-88,-5,23,30,-53,65,-11,-8,-3,47,34,-63,3,76,-19,27,27,-127
-41,-28,8,3,1,67,34,-25,60,8,-76,-24,-53,-35,-47,11,-65,-58,0,7,7,47,-13,-48,-27,29,-30,-65,13,-48,84,-37,13,-40,42,26,2,42,37,64,-63,-23,9,-30,-23,-49,-44,3,-89,-11,-9,-44,56,-4,-61,48,-14,-18,22,-47,55,4,46,-7,-28,50,34,-61,-44,-47,33,5,-56,20,1,47,44,-9,-22,30,8,-31,-38,12
35,35,78,-36,-67,-34,46,-123,10,-45,-38,111,-31,-25,-10,-77,31,25,106,-9,-63,42,-21,15,-26,-5,36,108,64,82,-88,42,68,-57,6,19,-7,67,90,88,-64,0,-19,-13,17,51,46,85,-65,123,-45,52,-25,-68,-52,-35,39,-16,-67,15,-86,-100,21,-53,87,-45,-6,7,-50,8,-8,-65,-41,19,-44,46,-39,54,-44,3,-80,49,-88,19
-29,17,-21,-13,-62,-70,39,53,-122,8,84,-12,13,61,27,-24,51,44,24,-11,-8,-56,-14,8,21,-15,22,69,51,92,83,19,-47,102,-4,-10,-81,2,-39,-70,31,50,112,-60,-56,51,-81,118,67,1,29,27,37,-20,51,32,47,-11,14,49,-19,41,36,-23,70,-43,30,55,-23,55,-68,33,-3,-13,31,7,-57,10,-39,62,52,-43,-79,95
-48,67,75,1,20,-86,12,-11,25,32,3,-83,-25,17,-35,67,56,-56,50,-1,22,-14,-16,-63,33,31,13,39,-59,-64,43,0,-28,-46,-44,3,81,3,-31,33,13,-83,76,-27,-60,-18,-10,-65,-39,51,58,-46,0,-40,-21,14,72,-3,1,23,39,-54,38,22,24,-47,-36,-39,-37,27,-32,34,68,-6,-31,-36,-44,68,-5,8,-14,37,32,10
-14,27,-69,-5,40,81,-29,-11,-21,-40,-63,61,-36,2,6,-32,-78,27,-5,-68,24,-1,-24,3,-21,-52,30,-49,38,-34,-11,61,-9,26,25,11,34,32,31,23,7,6,-23,-29,-7,-62,12,54,42,-76,9,2,19,21,72,-12,-60,-41,-8,11,-66,-31,47,15,17,-28,69,80,-41,13,-8,63,-27,65,-50,-39,-2,8,20,10,-26,36,-29,16
12,107,-4,19,104,19,-69,2,7,5,-2,-69,-26,7,37,74,-33,11,-87,0,16,-10,6,46,34,-65,67,125,-30,61,11,-30,127,59,1,61,103,93,17,4,34,-46,111,56,-48,-50,-125,-68,-96,-14,59,-94,-5,37,-49,81,39,-71,0,35,101,33,69,-51,40,-57,-29,47,120,-71,-17,32,101,81,-6,-122,122,47,62,56,-46,51,41,-5
